Data,"Tipo Residuo","Peso"
2024-05-01,"Monstros","2640,00"
2024-04-30,"Cortes de Jardim","81100,00"
2024-04-30,"Indiferenciado","246000,00"
2024-04-30,"Papel","4280,00"
2024-04-30,"Vidro","16400,00"
2024-04-30,"Plastico","35420,00"
2024-04-30,"Monstros","24160,00"
2024-04-30,"Restos Comida","5820,00"
2024-04-30,"Residuos Limpeza","26140,00"
2024-04-29,"Indiferenciado","229140,00"
2024-04-29,"Monstros","21140,00"
2024-04-29,"Restos Comida","12740,00"
2024-04-29,"Papel","38660,00"
2024-04-29,"Residuos Limpeza","20880,00"
2024-04-29,"Plastico","3720,00"
2024-04-29,"Cortes de Jardim","95560,00"
2024-04-29,"Vidro","9480,00"
2024-04-28,"Papel","5420,00"
2024-04-28,"Indiferenciado","211260,00"
2024-04-27,"Plastico","3140,00"
2024-04-27,"Monstros","23220,00"
2024-04-27,"Restos Comida","6740,00"
2024-04-27,"Indiferenciado","240620,00"
2024-04-27,"Papel","9180,00"
2024-04-27,"Cortes de Jardim","76620,00"
2024-04-27,"Residuos Limpeza","1980,00"
2024-04-27,"Vidro","17540,00"
2024-04-26,"Cortes de Jardim","87240,00"
2024-04-26,"Monstros","11720,00"
2024-04-26,"Papel","7160,00"
2024-04-26,"Plastico","24220,00"
2024-04-26,"Restos Comida","6960,00"
2024-04-26,"Residuos Limpeza","1560,00"
2024-04-26,"Vidro","14640,00"
2024-04-26,"Indiferenciado","232000,00"
2024-04-25,"Plastico","5000,00"
2024-04-25,"Restos Comida","7000,00"
2024-04-25,"Residuos Limpeza","7300,00"
2024-04-25,"Papel","24200,00"
2024-04-25,"Monstros","3960,00"
2024-04-25,"Cortes de Jardim","19300,00"
2024-04-25,"Indiferenciado","230840,00"
2024-04-25,"Vidro","9260,00"
2024-04-24,"Restos Comida","7520,00"
2024-04-24,"Plastico","13740,00"
2024-04-24,"Residuos Limpeza","14740,00"
2024-04-24,"Indiferenciado","253440,00"
2024-04-24,"Cortes de Jardim","80460,00"
2024-04-24,"Papel","20100,00"
2024-04-24,"Monstros","18320,00"
2024-04-24,"Vidro","13020,00"
2024-04-23,"Residuos Limpeza","18520,00"
2024-04-23,"Restos Comida","6900,00"
2024-04-23,"Plastico","28740,00"
2024-04-23,"Papel","5260,00"
2024-04-23,"Monstros","12500,00"
2024-04-23,"Vidro","19580,00"
2024-04-23,"Cortes de Jardim","92200,00"
2024-04-23,"Indiferenciado","248680,00"
2024-04-22,"Residuos Limpeza","2380,00"
2024-04-22,"Indiferenciado","233840,00"
2024-04-22,"Vidro","10880,00"
2024-04-22,"Monstros","18020,00"
2024-04-22,"Plastico","3620,00"
2024-04-22,"Restos Comida","12020,00"
2024-04-22,"Papel","31080,00"
2024-04-22,"Cortes de Jardim","98740,00"
2024-04-21,"Indiferenciado","245600,00"
2024-04-21,"Residuos Limpeza","460,00"
2024-04-21,"Papel","5500,00"
2024-04-20,"Vidro","16620,00"
2024-04-20,"Indiferenciado","249260,00"
2024-04-20,"Papel","11440,00"
2024-04-20,"Cortes de Jardim","95040,00"
2024-04-20,"Monstros","14000,00"
2024-04-20,"Restos Comida","7800,00"
2024-04-20,"Plastico","3320,00"
2024-04-20,"Residuos Limpeza","12460,00"
2024-04-19,"Indiferenciado","254180,00"
2024-04-19,"Vidro","9860,00"
2024-04-19,"Residuos Limpeza","19280,00"
2024-04-19,"Cortes de Jardim","94460,00"
2024-04-19,"Restos Comida","5720,00"
2024-04-19,"Plastico","21820,00"
2024-04-19,"Papel","2780,00"
2024-04-19,"Monstros","16520,00"
2024-04-18,"Vidro","8540,00"
2024-04-18,"Indiferenciado","220980,00"
2024-04-18,"Cortes de Jardim","85500,00"
2024-04-18,"Monstros","20660,00"
2024-04-18,"Restos Comida","7200,00"
2024-04-18,"Papel","28900,00"
2024-04-18,"Plastico","6080,00"
2024-04-18,"Residuos Limpeza","9600,00"
2024-04-17,"Papel","14140,00"
2024-04-17,"Monstros","20840,00"
2024-04-17,"Vidro","20460,00"
2024-04-17,"Indiferenciado","236380,00"
2024-04-17,"Restos Comida","6760,00"
2024-04-17,"Residuos Limpeza","2180,00"
2024-04-17,"Plastico","13660,00"
2024-04-17,"Cortes de Jardim","97180,00"
2024-04-16,"Monstros","16800,00"
2024-04-16,"Plastico","29660,00"
2024-04-16,"Restos Comida","6580,00"
2024-04-16,"Vidro","16840,00"
2024-04-16,"Residuos Limpeza","12320,00"
2024-04-16,"Cortes de Jardim","106320,00"
2024-04-16,"Papel","6260,00"
2024-04-16,"Indiferenciado","242560,00"
2024-04-15,"Papel","33320,00"
2024-04-15,"Restos Comida","11400,00"
2024-04-15,"Plastico","2540,00"
2024-04-15,"Monstros","20240,00"
2024-04-15,"Vidro","15860,00"
2024-04-15,"Cortes de Jardim","73460,00"
2024-04-15,"Indiferenciado","256240,00"
2024-04-15,"Residuos Limpeza","17960,00"
2024-04-14,"Papel","5080,00"
2024-04-14,"Monstros","300,00"
2024-04-14,"Indiferenciado","251440,00"
2024-04-13,"Vidro","16440,00"
2024-04-13,"Indiferenciado","249540,00"
2024-04-13,"Papel","10540,00"
2024-04-13,"Cortes de Jardim","88060,00"
2024-04-13,"Monstros","13680,00"
2024-04-13,"Restos Comida","7780,00"
2024-04-13,"Residuos Limpeza","17540,00"
2024-04-13,"Plastico","4020,00"
2024-04-12,"Cortes de Jardim","119760,00"
2024-04-12,"Indiferenciado","247200,00"
2024-04-12,"Vidro","13480,00"
2024-04-12,"Monstros","16960,00"
2024-04-12,"Plastico","22700,00"
2024-04-12,"Restos Comida","6040,00"
2024-04-12,"Papel","5180,00"
2024-04-12,"Residuos Limpeza","5060,00"
2024-04-11,"Cortes de Jardim","105360,00"
2024-04-11,"Papel","31580,00"
2024-04-11,"Vidro","10200,00"
2024-04-11,"Monstros","17680,00"
2024-04-11,"Indiferenciado","231080,00"
2024-04-11,"Restos Comida","7000,00"
2024-04-11,"Plastico","4260,00"
2024-04-11,"Residuos Limpeza","14180,00"
2024-04-10,"Indiferenciado","243600,00"
2024-04-10,"Cortes de Jardim","112100,00"
2024-04-10,"Papel","17360,00"
2024-04-10,"Residuos Limpeza","32600,00"
2024-04-10,"Plastico","8080,00"
2024-04-10,"Vidro","14780,00"
2024-04-10,"Restos Comida","6840,00"
2024-04-10,"Monstros","18300,00"
2024-04-09,"Cortes de Jardim","129560,00"
2024-04-09,"Papel","3320,00"
2024-04-09,"Restos Comida","6500,00"
2024-04-09,"Plastico","37460,00"
2024-04-09,"Vidro","12880,00"
2024-04-09,"Monstros","20800,00"
2024-04-09,"Indiferenciado","244040,00"
2024-04-09,"Residuos Limpeza","19640,00"
2024-04-08,"Cortes de Jardim","97400,00"
2024-04-08,"Monstros","30880,00"
2024-04-08,"Papel","39260,00"
2024-04-08,"Restos Comida","10580,00"
2024-04-08,"Plastico","4180,00"
2024-04-08,"Indiferenciado","253700,00"
2024-04-08,"Residuos Limpeza","1260,00"
2024-04-08,"Vidro","12640,00"
2024-04-07,"Monstros","180,00"
2024-04-07,"Papel","4780,00"
2024-04-07,"Indiferenciado","246000,00"
2024-04-06,"Vidro","18640,00"
2024-04-06,"Indiferenciado","259180,00"
2024-04-06,"Cortes de Jardim","96680,00"
2024-04-06,"Residuos Limpeza","14920,00"
2024-04-06,"Monstros","9660,00"
2024-04-06,"Restos Comida","5880,00"
2024-04-06,"Papel","9700,00"
2024-04-06,"Plastico","4420,00"
2024-04-05,"Papel","5880,00"
2024-04-05,"Cortes de Jardim","115300,00"
2024-04-05,"Indiferenciado","252200,00"
2024-04-05,"Residuos Limpeza","20320,00"
2024-04-05,"Restos Comida","6500,00"
2024-04-05,"Plastico","21660,00"
2024-04-05,"Vidro","12760,00"
2024-04-05,"Monstros","17040,00"
2024-04-04,"Indiferenciado","261040,00"
2024-04-04,"Papel","32600,00"
2024-04-04,"Cortes de Jardim","104040,00"
2024-04-04,"Residuos Limpeza","19320,00"
2024-04-04,"Restos Comida","6740,00"
2024-04-04,"Vidro","16180,00"
2024-04-04,"Monstros","14820,00"
2024-04-04,"Plastico","5140,00"
2024-04-03,"Monstros","18680,00"
2024-04-03,"Vidro","13820,00"
2024-04-03,"Restos Comida","6340,00"
2024-04-03,"Plastico","10420,00"
2024-04-03,"Indiferenciado","226320,00"
2024-04-03,"Residuos Limpeza","5440,00"
2024-04-03,"Cortes de Jardim","90360,00"
2024-04-03,"Papel","18520,00"
2024-04-02,"Papel","8620,00"
2024-04-02,"Cortes de Jardim","81060,00"
2024-04-02,"Monstros","17260,00"
2024-04-02,"Restos Comida","6140,00"
2024-04-02,"Plastico","35060,00"
2024-04-02,"Indiferenciado","234360,00"
2024-04-02,"Vidro","16660,00"
2024-04-02,"Residuos Limpeza","20160,00"
2024-04-01,"Papel","42240,00"
2024-04-01,"Cortes de Jardim","84900,00"
2024-04-01,"Monstros","17120,00"
2024-04-01,"Restos Comida","10940,00"
2024-04-01,"Indiferenciado","227040,00"
2024-04-01,"Vidro","18160,00"
2024-04-01,"Residuos Limpeza","13100,00"
2024-03-31,"Papel","2820,00"
2024-03-31,"Indiferenciado","212480,00"
2024-03-30,"Monstros","9500,00"
2024-03-30,"Restos Comida","6360,00"
2024-03-30,"Plastico","7340,00"
2024-03-30,"Papel","12120,00"
2024-03-30,"Residuos Limpeza","17640,00"
2024-03-30,"Vidro","6480,00"
2024-03-30,"Indiferenciado","268700,00"
2024-03-30,"Cortes de Jardim","62160,00"
2024-03-29,"Restos Comida","6080,00"
2024-03-29,"Plastico","16100,00"
2024-03-29,"Papel","4520,00"
2024-03-29,"Cortes de Jardim","27300,00"
2024-03-29,"Indiferenciado","238760,00"
2024-03-29,"Monstros","9600,00"
2024-03-28,"Plastico","3680,00"
2024-03-28,"Papel","25980,00"
2024-03-28,"Residuos Limpeza","660,00"
2024-03-28,"Indiferenciado","233360,00"
2024-03-28,"Cortes de Jardim","87640,00"
2024-03-28,"Restos Comida","6900,00"
2024-03-28,"Monstros","26540,00"
2024-03-28,"Vidro","2880,00"
2024-03-27,"Indiferenciado","196400,00"
2024-03-27,"Residuos Limpeza","1640,00"
2024-03-27,"Vidro","13360,00"
2024-03-27,"Monstros","17480,00"
2024-03-27,"Cortes de Jardim","80500,00"
2024-03-27,"Papel","12420,00"
2024-03-27,"Restos Comida","6360,00"
2024-03-27,"Plastico","11580,00"
2024-03-26,"Vidro","9540,00"
2024-03-26,"Indiferenciado","254480,00"
2024-03-26,"Papel","4680,00"
2024-03-26,"Monstros","17620,00"
2024-03-26,"Cortes de Jardim","70780,00"
2024-03-26,"Residuos Limpeza","16020,00"
2024-03-26,"Restos Comida","6160,00"
2024-03-26,"Plastico","30740,00"
2024-03-25,"Indiferenciado","209560,00"
2024-03-25,"Vidro","12460,00"
2024-03-25,"Residuos Limpeza","5380,00"
2024-03-25,"Plastico","2340,00"
2024-03-25,"Cortes de Jardim","69480,00"
2024-03-25,"Papel","35520,00"
2024-03-25,"Restos Comida","12000,00"
2024-03-25,"Monstros","23860,00"
2024-03-24,"Indiferenciado","245260,00"
2024-03-24,"Monstros","500,00"
2024-03-24,"Papel","4940,00"
2024-03-24,"Residuos Limpeza","320,00"
2024-03-23,"Cortes de Jardim","85860,00"
2024-03-23,"Papel","8680,00"
2024-03-23,"Vidro","14480,00"
2024-03-23,"Monstros","11300,00"
2024-03-23,"Indiferenciado","255640,00"
2024-03-23,"Residuos Limpeza","2360,00"
2024-03-23,"Restos Comida","6840,00"
2024-03-23,"Plastico","2160,00"
2024-03-22,"Indiferenciado","211980,00"
2024-03-22,"Papel","6480,00"
2024-03-22,"Restos Comida","6940,00"
2024-03-22,"Monstros","13540,00"
2024-03-22,"Vidro","14900,00"
2024-03-22,"Residuos Limpeza","13240,00"
2024-03-22,"Plastico","21340,00"
2024-03-22,"Cortes de Jardim","93280,00"
2024-03-21,"Cortes de Jardim","99800,00"
2024-03-21,"Monstros","19840,00"
2024-03-21,"Plastico","4940,00"
2024-03-21,"Papel","30620,00"
2024-03-21,"Vidro","16280,00"
2024-03-21,"Indiferenciado","234740,00"
2024-03-21,"Restos Comida","6560,00"
2024-03-21,"Residuos Limpeza","18140,00"
2024-03-20,"Cortes de Jardim","96700,00"
2024-03-20,"Papel","17700,00"
2024-03-20,"Monstros","13760,00"
2024-03-20,"Plastico","13440,00"
2024-03-20,"Restos Comida","7120,00"
2024-03-20,"Indiferenciado","262240,00"
2024-03-20,"Residuos Limpeza","25880,00"
2024-03-20,"Vidro","5460,00"
2024-03-19,"Cortes de Jardim","90760,00"
2024-03-19,"Monstros","16740,00"
2024-03-19,"Papel","7380,00"
2024-03-19,"Residuos Limpeza","40540,00"
2024-03-19,"Plastico","33620,00"
2024-03-19,"Restos Comida","6280,00"
2024-03-19,"Vidro","14560,00"
2024-03-19,"Indiferenciado","245960,00"
2024-03-18,"Restos Comida","12280,00"
2024-03-18,"Residuos Limpeza","19960,00"
2024-03-18,"Monstros","13220,00"
2024-03-18,"Plastico","3100,00"
2024-03-18,"Papel","32900,00"
2024-03-18,"Cortes de Jardim","80340,00"
2024-03-18,"Vidro","12740,00"
2024-03-18,"Indiferenciado","243680,00"
2024-03-17,"Residuos Limpeza","140,00"
2024-03-17,"Indiferenciado","240560,00"
2024-03-17,"Papel","3660,00"
2024-03-16,"Restos Comida","6060,00"
2024-03-16,"Cortes de Jardim","97240,00"
2024-03-16,"Vidro","10960,00"
2024-03-16,"Plastico","4500,00"
2024-03-16,"Residuos Limpeza","13200,00"
2024-03-16,"Monstros","12780,00"
2024-03-16,"Papel","8660,00"
2024-03-16,"Indiferenciado","241480,00"
2024-03-15,"Residuos Limpeza","26120,00"
2024-03-15,"Indiferenciado","217940,00"
2024-03-15,"Monstros","18600,00"
2024-03-15,"Vidro","6060,00"
2024-03-15,"Cortes de Jardim","95040,00"
2024-03-15,"Papel","5580,00"
2024-03-15,"Plastico","21560,00"
2024-03-15,"Restos Comida","5560,00"
2024-03-14,"Indiferenciado","241160,00"
2024-03-14,"Residuos Limpeza","8640,00"
2024-03-14,"Plastico","2880,00"
2024-03-14,"Restos Comida","5840,00"
2024-03-14,"Monstros","23200,00"
2024-03-14,"Vidro","7140,00"
2024-03-14,"Papel","31860,00"
2024-03-14,"Cortes de Jardim","113340,00"
2024-03-13,"Vidro","14240,00"
2024-03-13,"Indiferenciado","219980,00"
2024-03-13,"Papel","14500,00"
2024-03-13,"Monstros","15440,00"
2024-03-13,"Restos Comida","6880,00"
2024-03-13,"Cortes de Jardim","95980,00"
2024-03-13,"Residuos Limpeza","18320,00"
2024-03-13,"Plastico","7720,00"
2024-03-12,"Vidro","11740,00"
2024-03-12,"Indiferenciado","250940,00"
2024-03-12,"Residuos Limpeza","19680,00"
2024-03-12,"Restos Comida","4900,00"
2024-03-12,"Papel","6160,00"
2024-03-12,"Plastico","32840,00"
2024-03-12,"Cortes de Jardim","112320,00"
2024-03-12,"Monstros","19280,00"
2024-03-11,"Indiferenciado","226600,00"
2024-03-11,"Vidro","11760,00"
2024-03-11,"Cortes de Jardim","100320,00"
2024-03-11,"Monstros","23060,00"
2024-03-11,"Restos Comida","10380,00"
2024-03-11,"Residuos Limpeza","2060,00"
2024-03-11,"Plastico","2840,00"
2024-03-11,"Papel","35420,00"
2024-03-10,"Indiferenciado","214080,00"
2024-03-10,"Papel","2480,00"
2024-03-10,"Residuos Limpeza","200,00"
2024-03-09,"Vidro","8840,00"
2024-03-09,"Cortes de Jardim","88640,00"
2024-03-09,"Monstros","10020,00"
2024-03-09,"Papel","7360,00"
2024-03-09,"Residuos Limpeza","4540,00"
2024-03-09,"Indiferenciado","212460,00"
2024-03-09,"Plastico","3880,00"
2024-03-09,"Restos Comida","6000,00"
2024-03-08,"Cortes de Jardim","104220,00"
2024-03-08,"Monstros","16060,00"
2024-03-08,"Vidro","12240,00"
2024-03-08,"Restos Comida","5400,00"
2024-03-08,"Indiferenciado","211300,00"
2024-03-08,"Residuos Limpeza","7600,00"
2024-03-08,"Papel","9660,00"
2024-03-08,"Plastico","18180,00"
2024-03-07,"Indiferenciado","215640,00"
2024-03-07,"Papel","28900,00"
2024-03-07,"Cortes de Jardim","90180,00"
2024-03-07,"Monstros","15660,00"
2024-03-07,"Plastico","6180,00"
2024-03-07,"Restos Comida","5480,00"
2024-03-07,"Residuos Limpeza","16180,00"
2024-03-07,"Vidro","13280,00"
2024-03-06,"Plastico","7360,00"
2024-03-06,"Restos Comida","6560,00"
2024-03-06,"Papel","14840,00"
2024-03-06,"Cortes de Jardim","104940,00"
2024-03-06,"Monstros","14180,00"
2024-03-06,"Indiferenciado","239640,00"
2024-03-06,"Vidro","8560,00"
2024-03-06,"Residuos Limpeza","17500,00"
2024-03-05,"Monstros","21680,00"
2024-03-05,"Plastico","35600,00"
2024-03-05,"Restos Comida","6540,00"
2024-03-05,"Papel","10400,00"
2024-03-05,"Residuos Limpeza","8720,00"
2024-03-05,"Vidro","6920,00"
2024-03-05,"Indiferenciado","247220,00"
2024-03-05,"Cortes de Jardim","106080,00"
2024-03-04,"Plastico","3000,00"
2024-03-04,"Residuos Limpeza","13860,00"
2024-03-04,"Restos Comida","9860,00"
2024-03-04,"Cortes de Jardim","94600,00"
2024-03-04,"Indiferenciado","227600,00"
2024-03-04,"Papel","31420,00"
2024-03-04,"Vidro","18900,00"
2024-03-04,"Monstros","13080,00"
2024-03-03,"Indiferenciado","208600,00"
2024-03-03,"Cortes de Jardim","1840,00"
2024-03-03,"Papel","3360,00"
2024-03-02,"Indiferenciado","230440,00"
2024-03-02,"Plastico","5900,00"
2024-03-02,"Residuos Limpeza","17480,00"
2024-03-02,"Papel","9500,00"
2024-03-02,"Restos Comida","5700,00"
2024-03-02,"Monstros","14600,00"
2024-03-02,"Vidro","16960,00"
2024-03-02,"Cortes de Jardim","87440,00"
2024-03-01,"Residuos Limpeza","1840,00"
2024-03-01,"Vidro","7460,00"
2024-03-01,"Indiferenciado","233720,00"
2024-03-01,"Cortes de Jardim","99540,00"
2024-03-01,"Papel","6700,00"
2024-03-01,"Plastico","20940,00"
2024-03-01,"Monstros","15720,00"
2024-03-01,"Restos Comida","33740,00"
2024-02-29,"Indiferenciado","224280,00"
2024-02-29,"Residuos Limpeza","17960,00"
2024-02-29,"Vidro","4480,00"
2024-02-29,"Cortes de Jardim","95460,00"
2024-02-29,"Monstros","23600,00"
2024-02-29,"Papel","26740,00"
2024-02-29,"Restos Comida","28600,00"
2024-02-29,"Plastico","4060,00"
2024-02-28,"Cortes de Jardim","113500,00"
2024-02-28,"Vidro","17440,00"
2024-02-28,"Indiferenciado","236520,00"
2024-02-28,"Papel","14380,00"
2024-02-28,"Restos Comida","6820,00"
2024-02-28,"Monstros","23220,00"
2024-02-28,"Plastico","8380,00"
2024-02-28,"Residuos Limpeza","27240,00"
2024-02-27,"Cortes de Jardim","108920,00"
2024-02-27,"Papel","3580,00"
2024-02-27,"Indiferenciado","245660,00"
2024-02-27,"Restos Comida","1980,00"
2024-02-27,"Plastico","29380,00"
2024-02-27,"Residuos Limpeza","18780,00"
2024-02-27,"Monstros","17760,00"
2024-02-27,"Vidro","8820,00"
2024-02-26,"Papel","38000,00"
2024-02-26,"Monstros","19280,00"
2024-02-26,"Vidro","15980,00"
2024-02-26,"Cortes de Jardim","105000,00"
2024-02-26,"Indiferenciado","227680,00"
2024-02-26,"Restos Comida","10280,00"
2024-02-26,"Plastico","2660,00"
2024-02-26,"Residuos Limpeza","43260,00"
2024-02-25,"Indiferenciado","227240,00"
2024-02-25,"Papel","4000,00"
2024-02-24,"Vidro","12740,00"
2024-02-24,"Plastico","3780,00"
2024-02-24,"Restos Comida","5740,00"
2024-02-24,"Monstros","14040,00"
2024-02-24,"Cortes de Jardim","85840,00"
2024-02-24,"Papel","8560,00"
2024-02-24,"Indiferenciado","220040,00"
2024-02-24,"Residuos Limpeza","14140,00"
2024-02-23,"Papel","8100,00"
2024-02-23,"Cortes de Jardim","91180,00"
2024-02-23,"Monstros","17740,00"
2024-02-23,"Restos Comida","6200,00"
2024-02-23,"Plastico","21080,00"
2024-02-23,"Vidro","17320,00"
2024-02-23,"Indiferenciado","206520,00"
2024-02-23,"Residuos Limpeza","31120,00"
2024-02-22,"Residuos Limpeza","58240,00"
2024-02-22,"Cortes de Jardim","97320,00"
2024-02-22,"Restos Comida","7160,00"
2024-02-22,"Papel","31060,00"
2024-02-22,"Plastico","5400,00"
2024-02-22,"Monstros","21680,00"
2024-02-22,"Indiferenciado","234280,00"
2024-02-22,"Vidro","7840,00"
2024-02-21,"Monstros","19400,00"
2024-02-21,"Plastico","7680,00"
2024-02-21,"Papel","11700,00"
2024-02-21,"Residuos Limpeza","23220,00"
2024-02-21,"Restos Comida","5860,00"
2024-02-21,"Vidro","20140,00"
2024-02-21,"Indiferenciado","229620,00"
2024-02-21,"Cortes de Jardim","131220,00"
2024-02-20,"Restos Comida","6360,00"
2024-02-20,"Residuos Limpeza","10920,00"
2024-02-20,"Plastico","37920,00"
2024-02-20,"Papel","8300,00"
2024-02-20,"Monstros","17980,00"
2024-02-20,"Vidro","6760,00"
2024-02-20,"Indiferenciado","247720,00"
2024-02-20,"Cortes de Jardim","97560,00"
2024-02-19,"Residuos Limpeza","19080,00"
2024-02-19,"Cortes de Jardim","84080,00"
2024-02-19,"Restos Comida","10680,00"
2024-02-19,"Plastico","5440,00"
2024-02-19,"Indiferenciado","247180,00"
2024-02-19,"Monstros","20100,00"
2024-02-19,"Vidro","13800,00"
2024-02-19,"Papel","29940,00"
2024-02-18,"Indiferenciado","239440,00"
2024-02-18,"Monstros","460,00"
2024-02-18,"Papel","4460,00"
2024-02-17,"Indiferenciado","245920,00"
2024-02-17,"Residuos Limpeza","25440,00"
2024-02-17,"Vidro","8400,00"
2024-02-17,"Restos Comida","6480,00"
2024-02-17,"Plastico","4060,00"
2024-02-17,"Monstros","9420,00"
2024-02-17,"Cortes de Jardim","91560,00"
2024-02-17,"Papel","13080,00"
2024-02-16,"Vidro","16840,00"
2024-02-16,"Cortes de Jardim","86600,00"
2024-02-16,"Indiferenciado","240300,00"
2024-02-16,"Residuos Limpeza","14760,00"
2024-02-16,"Plastico","22560,00"
2024-02-16,"Restos Comida","7260,00"
2024-02-16,"Monstros","21420,00"
2024-02-16,"Papel","7060,00"
2024-02-15,"Cortes de Jardim","101300,00"
2024-02-15,"Indiferenciado","235940,00"
2024-02-15,"Vidro","3740,00"
2024-02-15,"Monstros","20640,00"
2024-02-15,"Plastico","2900,00"
2024-02-15,"Papel","27680,00"
2024-02-15,"Restos Comida","7300,00"
2024-02-15,"Residuos Limpeza","34140,00"
2024-02-14,"Cortes de Jardim","120920,00"
2024-02-14,"Papel","12320,00"
2024-02-14,"Vidro","18880,00"
2024-02-14,"Monstros","19100,00"
2024-02-14,"Indiferenciado","229340,00"
2024-02-14,"Restos Comida","5460,00"
2024-02-14,"Plastico","14500,00"
2024-02-14,"Residuos Limpeza","13560,00"
2024-02-13,"Papel","3720,00"
2024-02-13,"Indiferenciado","264380,00"
2024-02-13,"Cortes de Jardim","23300,00"
2024-02-13,"Plastico","26620,00"
2024-02-13,"Restos Comida","6260,00"
2024-02-13,"Vidro","9100,00"
2024-02-13,"Monstros","3000,00"
2024-02-12,"Cortes de Jardim","81440,00"
2024-02-12,"Papel","40000,00"
2024-02-12,"Plastico","4480,00"
2024-02-12,"Restos Comida","9400,00"
2024-02-12,"Vidro","8160,00"
2024-02-12,"Monstros","16240,00"
2024-02-12,"Indiferenciado","193200,00"
2024-02-12,"Residuos Limpeza","14160,00"
2024-02-11,"Papel","3600,00"
2024-02-11,"Indiferenciado","207300,00"
2024-02-10,"Residuos Limpeza","27760,00"
2024-02-10,"Restos Comida","5940,00"
2024-02-10,"Plastico","2280,00"
2024-02-10,"Papel","9000,00"
2024-02-10,"Monstros","15060,00"
2024-02-10,"Cortes de Jardim","66700,00"
2024-02-10,"Vidro","10360,00"
2024-02-10,"Indiferenciado","272320,00"
2024-02-09,"Restos Comida","5460,00"
2024-02-09,"Papel","3620,00"
2024-02-09,"Plastico","15880,00"
2024-02-09,"Monstros","20020,00"
2024-02-09,"Residuos Limpeza","18380,00"
2024-02-09,"Indiferenciado","200340,00"
2024-02-09,"Vidro","13040,00"
2024-02-09,"Cortes de Jardim","90400,00"
2024-02-08,"Residuos Limpeza","23500,00"
2024-02-08,"Restos Comida","5400,00"
2024-02-08,"Plastico","3580,00"
2024-02-08,"Cortes de Jardim","85700,00"
2024-02-08,"Monstros","22000,00"
2024-02-08,"Papel","22900,00"
2024-02-08,"Indiferenciado","188500,00"
2024-02-08,"Vidro","14580,00"
2024-02-07,"Restos Comida","5220,00"
2024-02-07,"Residuos Limpeza","15460,00"
2024-02-07,"Plastico","10940,00"
2024-02-07,"Monstros","19120,00"
2024-02-07,"Indiferenciado","245060,00"
2024-02-07,"Papel","17400,00"
2024-02-07,"Cortes de Jardim","91460,00"
2024-02-07,"Vidro","9200,00"
2024-02-06,"Indiferenciado","240260,00"
2024-02-06,"Residuos Limpeza","26940,00"
2024-02-06,"Vidro","15080,00"
2024-02-06,"Monstros","15940,00"
2024-02-06,"Papel","7400,00"
2024-02-06,"Plastico","35300,00"
2024-02-06,"Restos Comida","5020,00"
2024-02-06,"Cortes de Jardim","102680,00"
2024-02-05,"Indiferenciado","224500,00"
2024-02-05,"Plastico","2540,00"
2024-02-05,"Residuos Limpeza","12540,00"
2024-02-05,"Cortes de Jardim","87940,00"
2024-02-05,"Restos Comida","10260,00"
2024-02-05,"Monstros","15840,00"
2024-02-05,"Papel","33700,00"
2024-02-05,"Vidro","18500,00"
2024-02-04,"Indiferenciado","230100,00"
2024-02-04,"Papel","5200,00"
2024-02-04,"Residuos Limpeza","320,00"
2024-02-03,"Indiferenciado","252380,00"
2024-02-03,"Vidro","1900,00"
2024-02-03,"Residuos Limpeza","35160,00"
2024-02-03,"Plastico","4180,00"
2024-02-03,"Monstros","15460,00"
2024-02-03,"Papel","11000,00"
2024-02-03,"Cortes de Jardim","87200,00"
2024-02-03,"Restos Comida","6400,00"
2024-02-02,"Vidro","12320,00"
2024-02-02,"Indiferenciado","228960,00"
2024-02-02,"Cortes de Jardim","111260,00"
2024-02-02,"Monstros","14820,00"
2024-02-02,"Restos Comida","5420,00"
2024-02-02,"Residuos Limpeza","9720,00"
2024-02-02,"Plastico","22120,00"
2024-02-02,"Papel","4900,00"
2024-02-01,"Papel","30120,00"
2024-02-01,"Cortes de Jardim","105800,00"
2024-02-01,"Indiferenciado","240700,00"
2024-02-01,"Restos Comida","5700,00"
2024-02-01,"Plastico","3800,00"
2024-02-01,"Residuos Limpeza","1300,00"
2024-02-01,"Vidro","11300,00"
2024-02-01,"Monstros","23060,00"
2024-01-31,"Indiferenciado","230640,00"
2024-01-31,"Cortes de Jardim","114940,00"
2024-01-31,"Restos Comida","4980,00"
2024-01-31,"Vidro","19400,00"
2024-01-31,"Monstros","15360,00"
2024-01-31,"Plastico","7520,00"
2024-01-31,"Papel","14520,00"
2024-01-31,"Residuos Limpeza","8480,00"
2024-01-30,"Monstros","14480,00"
2024-01-30,"Vidro","17540,00"
2024-01-30,"Cortes de Jardim","96780,00"
2024-01-30,"Indiferenciado","234240,00"
2024-01-30,"Residuos Limpeza","660,00"
2024-01-30,"Papel","4660,00"
2024-01-30,"Plastico","35980,00"
2024-01-30,"Restos Comida","7180,00"
2024-01-29,"Cortes de Jardim","94880,00"
2024-01-29,"Papel","41200,00"
2024-01-29,"Restos Comida","8880,00"
2024-01-29,"Residuos Limpeza","13120,00"
2024-01-29,"Monstros","20240,00"
2024-01-29,"Plastico","4260,00"
2024-01-29,"Vidro","16680,00"
2024-01-29,"Indiferenciado","232060,00"
2024-01-28,"Papel","3440,00"
2024-01-28,"Monstros","340,00"
